av_depth,max_depth,min_depth,num_acl,num_rel_cl,num_advcl,num_sent,num_tok,av_tok_before_root,av_len_sent,num_cl,num_tu,num_compl_tu,num_coord,num_poss,num_prep,num_adj_noun,num_part_noun,num_noun_inf,pos_sim_nei,lemma_sim_nei,pos_sim_all,lemma_sim_all,density,ls,vs,corrected_vs,squared_vs,lfp_1000,lfp_2000,lfp_uwl,lfp_rest,ndw,ttr,corrected_ttr,root_ttr,log_ttr,uber_ttr,d,lv,vvi,squared_vv,corrected_vv,vvii,nv,adjv,advv,modv,der_level3,der_level4,der_level5,der_level6,mci,freq_finite_forms,freq_aux,num_inf,num_gerunds,num_pres_sing,num_pres_plur,num_past_part,num_past_simple,num_linkings,num_4grams,num_func_ngrams,num_shell_noun,num_misspelled_tokens,punct_mistakes_pp,punct_mistakes_because,punct_mistakes_but,punct_mistakes_compare,million_mistake,side_mistake,name
4.454545454545454,7,2,6,1,5,11,223,6.090909090909091,20.272727272727273,14,9,5,5,15,13,11,4,0,16.8,21.9,18.065952380952382,23.155436507936507,0.4663677130044843,0.2692307692307692,0.0,0.0,0.0,0.600896860986547,0.06726457399103139,0.04932735426008968,0.2825112107623319,100,0.4484304932735426,4.735137238103785,6.696495301824251,0.8516781749555073,173.52318130529306,0.7987753999492869,0.4484304932735426,0.6666666666666666,8.0,2.0,0.11538461538461539,0.13004484304932734,0.125,0.07692307692307693,0.20192307692307693,0.022727272727272728,0.045454545454545456,0.022727272727272728,0.18181818181818182,5.25,0.3333333333333333,0.5,2,2,9,0,8,2,7,6,1,2,4,0,0,1,0,0,0,AAl_1_1.txt
4.714285714285714,7,3,2,0,2,7,202,8.428571428571429,28.857142857142858,13,11,2,4,16,14,6,3,0,26.0,32.5,25.858333333333334,32.31111111111111,0.3811881188118812,0.23376623376623376,0.0,0.0,0.0,0.6386138613861386,0.09900990099009901,0.034653465346534656,0.2277227722772277,91,0.4504950495049505,4.527419215455451,6.402737657045656,0.8497799590486467,318.6747752945321,0.7317141677581666,0.4504950495049505,0.9166666666666666,10.083333333333334,2.2453655975512468,0.14285714285714285,0.1188118811881188,0.06493506493506493,0.11688311688311688,0.18181818181818182,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.05714285714285714,4.0,0.5833333333333334,0.6666666666666666,3,0,4,0,4,6,7,5,0,1,1,1,0,0,0,0,0,AAl_20_1.txt
4.888888888888889,7,3,5,0,1,9,200,7,22.22222222222222,14,13,1,1,16,8,8,2,1,16.75,21.0,17.645089285714285,22.36636904761905,0.435,0.20689655172413793,0.0,0.0,0.0,0.6,0.095,0.03,0.275,94,0.47,4.7,6.646803743153546,0.8574976672697986,398.2923386137423,0.7842627310978111,0.47,0.9,8.1,2.0124611797498106,0.10344827586206896,0.115,0.12643678160919541,0.14942528735632185,0.27586206896551724,0.08695652173913043,0.13043478260869565,0.08695652173913043,0.043478260869565216,4.0,0.6,0.9,2,1,3,0,2,6,9,1,0,0,3,0,0,1,0,0,0,AAl_21_1.txt
5.454545454545454,8,3,6,0,1,11,235,6.2727272727272725,21.363636363636363,12,12,0,7,22,19,2,6,0,15.7,20.7,16.970555555555556,21.496468253968253,0.3574468085106383,0.3333333333333333,0.05263157894736842,0.16222142113076254,0.05263157894736842,0.5829787234042553,0.02553191489361702,0.02553191489361702,0.3659574468085106,89,0.37872340425531914,4.1052638757285385,5.8057198501756355,0.8221569857461561,308.82426876233615,0.7311015712601411,0.37872340425531914,0.6842105263157895,8.894736842105264,2.108878474699913,0.15476190476190477,0.08085106382978724,0.023809523809523808,0.11904761904761904,0.14285714285714285,0.02,0.2,0.0,0.02,3.0,0.3684210526315789,0.3684210526315789,2,1,9,0,10,1,6,4,0,0,3,0,0,0,0,0,0,AAl_22_1.txt
5.428571428571429,8,3,3,1,0,7,174,8.714285714285714,24.857142857142858,11,10,1,6,15,12,5,4,0,18.5,22.5,20.28611111111111,24.319444444444443,0.40804597701149425,0.2535211267605634,0.07142857142857142,0.1889822365046136,0.07142857142857142,0.6781609195402298,0.034482758620689655,0.06321839080459771,0.22413793103448287,80,0.45977011494252873,4.288450139351179,6.064784348631227,0.84938547476726,316.73859319293524,0.7229381414577825,0.45977011494252873,0.7857142857142857,8.642857142857142,2.0788046015507495,0.15492957746478872,0.09770114942528736,0.09859154929577464,0.11267605633802817,0.2112676056338028,0.034482758620689655,0.06896551724137931,0.0,0.06896551724137931,5.0,0.35714285714285715,0.42857142857142855,2,2,8,0,5,1,8,5,1,0,0,0,0,0,1,0,0,AAl_23_1.txt
4.222222222222222,8,0,3,0,1,9,206,7.333333333333333,22.88888888888889,16,15,1,2,9,9,3,2,0,20.875,25.25,20.848809523809525,25.52425595238095,0.3737864077669903,0.18181818181818182,0.125,0.35355339059327373,0.25,0.6262135922330098,0.0825242718446602,0.043689320388349516,0.24757281553398058,94,0.4563106796116505,4.631047607372178,6.549290334341206,0.8527403112115078,287.38345109612715,0.7630067307398616,0.4563106796116505,0.875,12.25,2.4748737341529163,0.18181818181818182,0.0825242718446602,0.1038961038961039,0.18181818181818182,0.2857142857142857,0.0,0.125,0.075,0.025,4.5,0.1875,0.9375,7,5,5,0,3,5,6,4,0,2,1,0,0,0,0,0,0,AAl_24_1.txt
4.846153846153846,12,2,3,3,2,13,220,3.1538461538461537,16.923076923076923,24,20,4,2,14,9,5,2,0,15.833333333333334,19.333333333333332,15.815767797017797,18.970929533429533,0.4318181818181818,0.14736842105263157,0.0,0.0,0.0,0.7045454545454546,0.05909090909090909,0.04090909090909091,0.19545454545454544,100,0.45454545454545453,4.767312946227961,6.741998624632421,0.8538168693354636,203.2156892275491,0.7973857848082782,0.45454545454545453,0.8695652173913043,17.391304347826086,2.9488391230979425,0.21052631578947367,0.1,0.11578947368421053,0.09473684210526316,0.21052631578947367,0.021739130434782608,0.10869565217391304,0.0,0.15217391304347827,5.5,0.5217391304347826,0.6521739130434783,9,0,11,0,4,1,10,1,0,1,1,0,0,2,0,0,0,AAl_25_1.txt
6.6,8,5,2,1,1,5,205,8.8,41,13,11,2,13,19,8,8,2,1,40.0,48.0,34.833333333333336,42.104166666666664,0.36585365853658536,0.22666666666666666,0.16666666666666666,0.4082482904638631,0.3333333333333333,0.624390243902439,0.04390243902439024,0.03414634146341464,0.29756097560975603,87,0.424390243902439,4.296623745425715,6.07634357319533,0.8389817295396924,183.3070872583782,0.7743729339018057,0.424390243902439,0.8333333333333334,8.333333333333334,2.041241452319315,0.13333333333333333,0.07804878048780488,0.12,0.12,0.24,0.022727272727272728,0.18181818181818182,0.045454545454545456,0.13636363636363635,4.0,0.25,1.0833333333333333,6,1,3,0,5,5,11,7,0,0,1,0,0,1,0,0,0,AAl_26_1.txt
4.6,8,3,1,0,2,10,217,5.3,21.7,14,13,1,6,18,15,8,0,3,20.444444444444443,25.0,19.037654320987656,22.918298059964727,0.4009216589861751,0.21839080459770116,0.0,0.0,0.0,0.6129032258064516,0.09216589861751152,0.03686635944700461,0.25806451612903225,87,0.4009216589861751,4.176133638414678,5.905944829728537,0.8301102837427952,167.5158956136389,0.7663503704296942,0.4009216589861751,0.7857142857142857,8.642857142857142,2.0788046015507495,0.12643678160919541,0.10138248847926268,0.09195402298850575,0.11494252873563218,0.20689655172413793,0.06976744186046512,0.046511627906976744,0.046511627906976744,0.046511627906976744,5.75,0.42857142857142855,0.7857142857142857,5,2,6,0,4,4,12,1,1,0,2,0,0,0,0,0,0,AAl_27_1.txt
4.222222222222222,7,2,4,0,1,9,211,7.888888888888889,23.444444444444443,14,13,1,1,15,15,13,2,0,25.625,31.75,21.432440476190475,27.33080357142857,0.4312796208530806,0.1978021978021978,0.07142857142857142,0.1889822365046136,0.07142857142857142,0.6161137440758294,0.07582938388625593,0.061611374407582936,0.24644549763033174,105,0.4976303317535545,5.111320026867972,7.2284981036259,0.8695971070396714,294.97608139205545,0.8144586056738895,0.4976303317535545,1.0,14.0,2.6457513110645903,0.15384615384615385,0.12796208530805686,0.15384615384615385,0.13186813186813187,0.2857142857142857,0.045454545454545456,0.11363636363636363,0.11363636363636363,0.06818181818181818,4.5,0.35714285714285715,1.0,7,0,3,0,7,8,13,2,0,0,1,0,0,0,0,0,0,AAl_28_1.txt
4.5,7,3,2,0,2,8,192,8.25,24,8,7,1,3,21,14,5,2,0,18.714285714285715,24.714285714285715,19.522108843537417,25.206802721088437,0.390625,0.18666666666666668,0.09090909090909091,0.21320071635561041,0.09090909090909091,0.671875,0.052083333333333336,0.046875,0.22916666666666663,80,0.4166666666666667,4.08248290463863,5.773502691896258,0.8334817864012236,316.73859319293524,0.7281803417032493,0.4166666666666667,0.8181818181818182,7.363636363636363,1.9188064472004938,0.12,0.09375,0.08,0.16,0.24,0.030303030303030304,0.12121212121212122,0.0,0.030303030303030304,4.25,0.45454545454545453,0.2727272727272727,1,1,4,0,4,3,7,7,0,0,0,1,0,0,0,0,0,AAl_29_1.txt
5.0,8,3,3,0,2,10,229,6.8,22.9,15,13,2,5,24,13,4,3,1,14.666666666666666,21.22222222222222,16.89404761904762,22.905467372134037,0.37554585152838427,0.20930232558139536,0.0,0.0,0.0,0.6724890829694323,0.09606986899563319,0.026200873362445413,0.20524017467248912,85,0.37117903930131,3.971789164885981,5.616958103868263,0.8176073883765758,219.4278722856507,0.7279696212309289,0.37117903930131,0.5714285714285714,6.857142857142857,1.8516401995451028,0.13953488372093023,0.09170305676855896,0.03488372093023256,0.08139534883720931,0.11627906976744187,0.022222222222222223,0.13333333333333333,0.0,0.044444444444444446,4.75,0.3333333333333333,0.42857142857142855,8,1,5,0,5,7,8,1,0,0,2,0,0,0,0,0,0,AAl_2_1.txt
3.5714285714285716,5,2,2,1,2,14,237,6.928571428571429,16.928571428571427,19,16,3,7,11,14,4,2,0,12.76923076923077,16.692307692307693,16.167554240631166,20.080189255189254,0.3755274261603376,0.20224719101123595,0.1,0.31622776601683794,0.2,0.6582278481012658,0.0759493670886076,0.03375527426160337,0.23206751054852326,89,0.3755274261603376,4.087905388354166,5.781171241908515,0.8208827726610062,172.89278860850084,0.7707230012684446,0.3755274261603376,0.8,12.8,2.5298221281347035,0.1797752808988764,0.08016877637130802,0.0898876404494382,0.10112359550561797,0.19101123595505617,0.0,0.022727272727272728,0.0,0.022727272727272728,5.0,0.15,0.95,11,2,2,0,7,7,3,9,0,0,0,0,0,0,0,0,0,AAl_30_1.txt
5.444444444444445,7,4,4,1,1,9,221,9,24.555555555555557,11,11,0,8,19,16,2,3,0,18.375,22.875,21.568005952380954,26.926488095238096,0.334841628959276,0.35135135135135137,0.3125,0.8838834764831843,1.5625,0.583710407239819,0.04524886877828054,0.03619909502262444,0.33484162895927605,82,0.37104072398190047,3.900342252066851,5.515916910769762,0.8163368706958862,328.08827179937794,0.710950813312643,0.37104072398190047,0.75,9.0,2.1213203435596424,0.16216216216216217,0.08144796380090498,0.04054054054054054,0.17567567567567569,0.21621621621621623,0.02564102564102564,0.10256410256410256,0.05128205128205128,0.07692307692307693,4.75,0.1875,0.625,4,3,5,0,8,4,7,10,1,0,1,1,0,0,1,0,0,AAl_31_1.txt
3.3846153846153846,6,2,1,1,5,13,207,4.923076923076923,15.923076923076923,20,15,5,1,13,12,9,1,0,13.416666666666666,16.583333333333332,13.048923761423762,16.712947931697933,0.43478260869565216,0.17777777777777778,0.0,0.0,0.0,0.6714975845410628,0.10628019323671498,0.00966183574879227,0.2125603864734299,99,0.4782608695652174,4.8655845531116055,6.880975663883467,0.8616842605572443,200.40834372598732,0.7956570805315397,0.4782608695652174,0.7777777777777778,10.88888888888889,2.3333333333333335,0.15555555555555556,0.12560386473429952,0.15555555555555556,0.08888888888888889,0.24444444444444446,0.0,0.1111111111111111,0.06666666666666667,0.1111111111111111,5.0,0.5,0.7222222222222222,6,3,12,1,1,1,4,2,0,0,1,0,0,0,0,0,0,AAl_32_1.txt
3.4615384615384617,5,2,5,0,1,13,213,4.076923076923077,16.384615384615383,15,13,2,2,22,12,4,5,0,13.666666666666666,17.666666666666668,13.706715969215969,17.397156084656086,0.38028169014084506,0.2222222222222222,0.0,0.0,0.0,0.6150234741784038,0.056338028169014086,0.03755868544600939,0.29107981220657275,93,0.43661971830985913,4.505864722937035,6.372255001396044,0.845430421073403,392.3094990648427,0.7806247978925059,0.43661971830985913,0.6470588235294118,7.117647058823529,1.8864844365675972,0.13580246913580246,0.09859154929577464,0.07407407407407407,0.08641975308641975,0.16049382716049382,0.0,0.047619047619047616,0.047619047619047616,0.047619047619047616,4.25,0.47058823529411764,0.4117647058823529,3,0,9,0,6,2,5,0,0,0,1,1,0,0,0,0,0,AAl_33_1.txt
4.153846153846154,8,2,2,1,3,13,230,4.384615384615385,17.692307692307693,24,20,4,5,9,15,8,2,1,15.166666666666666,18.916666666666668,14.637484968734968,18.458435545935547,0.40869565217391307,0.1276595744680851,0.037037037037037035,0.13608276348795434,0.037037037037037035,0.5565217391304348,0.0782608695652174,0.0391304347826087,0.32608695652173914,107,0.4652173913043478,4.988900724085679,7.055371065334921,0.8592792728848931,344.57096960392437,0.785625819875986,0.4652173913043478,0.6666666666666666,12.0,2.449489742783178,0.19148936170212766,0.10434782608695652,0.11702127659574468,0.0851063829787234,0.2021276595744681,0.022222222222222223,0.06666666666666667,0.06666666666666667,0.022222222222222223,3.75,0.7407407407407407,0.14814814814814814,3,1,21,0,3,0,14,3,1,0,0,0,0,1,0,0,0,AAl_34_1.txt
5.153846153846154,8,3,6,1,2,13,271,6,20.846153846153847,21,18,3,5,19,13,10,6,0,13.916666666666666,18.75,15.440722703222702,20.366065416065418,0.3505535055350554,0.25263157894736843,0.043478260869565216,0.14744195615489714,0.043478260869565216,0.6346863468634686,0.02952029520295203,0.033210332103321034,0.3025830258302583,93,0.34317343173431736,3.994692050164287,5.649347674846319,0.8090866399084162,248.96029214334408,0.7147444310351532,0.34317343173431736,0.6521739130434783,9.782608695652174,2.211629342323457,0.15789473684210525,0.08487084870848709,0.10526315789473684,0.031578947368421054,0.13684210526315788,0.0,0.1506849315068493,0.0,0.0821917808219178,3.75,0.30434782608695654,0.6521739130434783,4,7,4,0,6,10,10,2,2,1,3,0,0,0,0,0,0,AAl_35_1.txt
4.3,7,2,3,0,0,10,191,4.2,19.1,13,13,0,6,15,8,6,3,0,14.666666666666666,18.333333333333332,14.44867724867725,18.186022927689596,0.3298429319371728,0.20634920634920634,0.0,0.0,0.0,0.6387434554973822,0.05759162303664921,0.031413612565445025,0.2722513089005235,82,0.4293193717277487,4.195484982792537,5.933311763397858,0.8390117741648409,154.2670526822171,0.7775767941031807,0.4293193717277487,0.6666666666666666,5.333333333333333,1.6329931618554523,0.12698412698412698,0.09947643979057591,0.09523809523809523,0.07936507936507936,0.1746031746031746,0.0,0.06451612903225806,0.03225806451612903,0.0967741935483871,3.25,0.4166666666666667,0.75,3,0,4,0,5,4,3,3,0,2,0,0,0,0,0,0,0,AAl_36_1.txt
5.222222222222222,9,3,2,2,0,9,182,3.7777777777777777,20.22222222222222,13,10,3,7,13,12,2,2,1,16.375,19.875,18.752380952380953,22.84360119047619,0.37362637362637363,0.3088235294117647,0.21052631578947367,0.6488856845230502,0.8421052631578947,0.6043956043956044,0.07142857142857142,0.03296703296703297,0.2912087912087913,81,0.44505494505494503,4.245553588723769,6.004119464954919,0.8444357240326488,232.9801977550531,0.7518569636075374,0.44505494505494503,0.7894736842105263,11.842105263157896,2.4333213169614383,0.22058823529411764,0.08791208791208792,0.04411764705882353,0.1323529411764706,0.17647058823529413,0.05263157894736842,0.18421052631578946,0.0,0.02631578947368421,6.25,0.3157894736842105,0.42105263157894735,6,2,3,0,6,6,7,0,0,0,2,0,0,0,0,0,0,AAl_37_1.txt
4.7272727272727275,9,3,2,4,1,11,264,6.2727272727272725,24,20,15,5,5,15,18,7,2,1,20.5,25.5,21.834206349206347,27.19690476190476,0.36363636363636365,0.3229166666666667,0.18181818181818182,0.6030226891555273,0.7272727272727273,0.49242424242424243,0.07196969696969698,0.07575757575757576,0.35984848484848475,109,0.4128787878787879,4.743616124792766,6.708486258373633,0.841354143563107,182.13660478157522,0.7907941803826797,0.4128787878787879,0.5909090909090909,7.681818181818182,1.9598237397554636,0.13541666666666666,0.08333333333333333,0.10416666666666667,0.09375,0.19791666666666669,0.0,0.08695652173913043,0.021739130434782608,0.13043478260869565,6.75,0.5909090909090909,0.3181818181818182,3,2,13,0,4,0,8,2,0,0,2,0,0,0,0,0,0,AAl_3_1.txt
6.571428571428571,9,4,6,0,2,7,198,4.571428571428571,28.285714285714285,9,7,2,9,15,12,5,5,1,21.833333333333332,26.5,21.61111111111111,26.922222222222224,0.36363636363636365,0.3055555555555556,0.11764705882352941,0.34299717028501764,0.23529411764705882,0.5757575757575758,0.04040404040404041,0.05555555555555555,0.3282828282828282,80,0.40404040404040403,4.020151261036848,5.6853524361496115,0.8286318768018731,201.4701626459418,0.7365883388508201,0.40404040404040403,0.7647058823529411,9.941176470588236,2.2294816068526147,0.18055555555555555,0.08080808080808081,0.06944444444444445,0.08333333333333333,0.1527777777777778,0.0,0.10526315789473684,0.05263157894736842,0.10526315789473684,3.25,0.29411764705882354,0.4117647058823529,4,2,3,0,9,4,4,3,0,0,1,0,0,0,0,0,0,AAl_4_1.txt
4.75,7,3,2,2,2,8,193,10.625,24.125,14,10,4,4,15,9,8,3,1,21.142857142857142,26.714285714285715,19.713265306122448,25.137074829931972,0.39896373056994816,0.24675324675324675,0.2,0.5477225575051661,0.6,0.6217616580310881,0.08290155440414508,0.05181347150259067,0.24352331606217625,102,0.5284974093264249,5.191663305304734,7.342120657636684,0.878822930339869,374.22965555892773,0.8145260269657122,0.5284974093264249,0.9333333333333333,13.066666666666666,2.556038601690775,0.18181818181818182,0.12953367875647667,0.1038961038961039,0.12987012987012986,0.23376623376623376,0.045454545454545456,0.045454545454545456,0.022727272727272728,0.022727272727272728,4.5,0.2,1.1333333333333333,6,3,4,0,8,3,5,3,0,0,2,0,0,1,0,0,0,AAl_5_1.txt
4.875,9,1,5,0,0,8,159,7.25,19.875,8,8,0,4,15,5,6,3,1,17.714285714285715,21.0,16.690136054421767,19.381972789115647,0.3710691823899371,0.2711864406779661,0.125,0.25,0.125,0.6792452830188679,0.06289308176100629,0.0440251572327044,0.21383647798742145,71,0.44654088050314467,3.9814822940535146,5.630666258598823,0.8409470187213675,267.0024252654595,0.7275163941541303,0.44654088050314467,0.625,3.125,1.25,0.0847457627118644,0.13836477987421383,0.1016949152542373,0.0847457627118644,0.1864406779661017,0.03125,0.125,0.09375,0.15625,2.5,0.125,1.25,5,1,3,0,4,0,4,3,0,0,1,0,0,0,0,0,0,AAl_6_1.txt
3.5555555555555554,8,2,1,0,0,9,147,6,16.333333333333332,10,10,0,3,14,7,9,1,0,14.25,17.5,13.947767857142857,17.301190476190477,0.43537414965986393,0.3125,0.1,0.22360679774997896,0.1,0.564625850340136,0.08843537414965986,0.047619047619047616,0.2993197278911566,81,0.5510204081632653,4.724015932510414,6.680767400622813,0.8805747955226869,791.7192663635918,0.7817313756070113,0.5510204081632653,0.9,8.1,2.0124611797498106,0.140625,0.11564625850340136,0.125,0.125,0.25,0.030303030303030304,0.06060606060606061,0.06060606060606061,0.030303030303030304,1.75,0.6,0.4,3,0,6,0,1,0,5,2,0,0,6,0,0,0,0,0,0,AAl_7_1.txt
