av_depth,max_depth,min_depth,num_acl,num_rel_cl,num_advcl,num_sent,num_tok,av_tok_before_root,av_len_sent,num_cl,num_tu,num_compl_tu,num_coord,num_poss,num_prep,num_adj_noun,num_part_noun,num_noun_inf,pos_sim_nei,lemma_sim_nei,pos_sim_all,lemma_sim_all,density,ls,vs,corrected_vs,squared_vs,lfp_1000,lfp_2000,lfp_uwl,lfp_rest,ndw,ttr,corrected_ttr,root_ttr,log_ttr,uber_ttr,d,lv,vvi,squared_vv,corrected_vv,vvii,nv,adjv,advv,modv,der_level3,der_level4,der_level5,der_level6,mci,freq_finite_forms,freq_aux,num_inf,num_gerunds,num_pres_sing,num_pres_plur,num_past_part,num_past_simple,num_linkings,num_4grams,num_func_ngrams,num_shell_noun,num_misspelled_tokens,punct_mistakes_pp,punct_mistakes_because,punct_mistakes_but,punct_mistakes_compare,million_mistake,side_mistake,name
4.454545454545454,7,0,6,1,8,11,331,9.909090909090908,30.09090909090909,31,21,10,12,9,14,20,2,4,25.4,33.4,24.67186507936508,32.74916666666667,0.4561933534743202,0.12582781456953643,0.041666666666666664,0.14433756729740646,0.041666666666666664,0.6646525679758308,0.1148036253776435,0.03927492447129909,0.18126888217522652,159,0.48036253776435045,6.1797104909749505,8.739430387876071,0.8736299182952844,252.94193951883256,0.8208747945894695,0.48036253776435045,0.9583333333333334,22.041666666666668,3.3197640478403483,0.152317880794702,0.17522658610271905,0.13245033112582782,0.11920529801324503,0.25165562913907286,0.0410958904109589,0.1095890410958904,0.0684931506849315,0.0410958904109589,3.25,0.20833333333333334,1.2916666666666667,16,1,12,0,6,7,15,11,2,1,1,0,1,2,0,0,0,AAl_10_2.txt
4.238095238095238,8,1,8,0,7,21,358,5.380952380952381,17.047619047619047,38,27,11,14,17,24,28,1,0,14.65,19.05,17.196766430379046,21.73221626777935,0.4776536312849162,0.1111111111111111,0.10526315789473684,0.4588314677411235,0.42105263157894735,0.7178770949720671,0.12569832402234637,0.013966480446927373,0.14245810055865915,143,0.3994413407821229,5.344160913176341,7.557784842918166,0.8439446971451335,219.26471584226377,0.8082076748433199,0.3994413407821229,0.7368421052631579,20.63157894736842,3.2118202741878643,0.16374269005847952,0.13128491620111732,0.1286549707602339,0.07602339181286549,0.2046783625730994,0.030303030303030304,0.04040404040404041,0.0707070707070707,0.12121212121212122,4.5,0.5526315789473685,0.5263157894736842,10,5,12,0,4,9,16,11,2,5,1,0,0,2,1,0,0,AAl_11_2.txt
4.611111111111111,9,0,4,2,4,18,354,5.277777777777778,19.666666666666668,28,22,6,3,20,20,31,0,5,16.88235294117647,22.058823529411764,18.047036801145797,23.516131470413477,0.480225988700565,0.08823529411764706,0.125,0.5,0.5,0.7401129943502824,0.096045197740113,0.031073446327683617,0.13276836158192096,171,0.4830508474576271,6.4265735394241865,9.088547459041749,0.8760271686029577,218.43707953805205,0.8446713610725011,0.4830508474576271,0.75,18.0,3.0,0.1411764705882353,0.1638418079096045,0.18235294117647058,0.07647058823529412,0.2588235294117647,0.06896551724137931,0.1724137931034483,0.12643678160919541,0.06896551724137931,3.5,0.375,0.8125,23,2,12,0,5,4,15,13,1,1,3,1,1,1,0,0,0,AAl_12_2.txt
4.333333333333333,7,0,4,4,5,15,329,6.266666666666667,21.933333333333334,25,15,10,8,16,17,21,2,3,17.642857142857142,24.214285714285715,22.285314883529168,28.754833460190603,0.43465045592705165,0.13986013986013987,0.19230769230769232,0.6933752452815365,0.9615384615384616,0.6534954407294833,0.12158054711246201,0.04559270516717325,0.1793313069908814,173,0.5258358662613982,6.7442421688141465,9.537798743065503,0.8891028723475513,366.52246530521825,0.8482307570614218,0.5258358662613982,0.9615384615384616,24.03846153846154,3.466876226407682,0.17482517482517482,0.20364741641337386,0.16783216783216784,0.0979020979020979,0.26573426573426573,0.023529411764705882,0.11764705882352941,0.12941176470588237,0.03529411764705882,2.5,0.15384615384615385,1.0384615384615385,15,2,9,0,11,3,14,9,2,5,1,0,0,0,0,0,0,AAl_13_2.txt
5.461538461538462,10,0,6,3,9,13,341,5.384615384615385,26.23076923076923,28,18,10,7,21,21,14,2,3,17.833333333333332,25.5,18.94104437229437,27.691684704184706,0.44281524926686217,0.09933774834437085,0.16129032258064516,0.6350006350009525,0.8064516129032258,0.7390029325513197,0.08211143695014662,0.05571847507331378,0.12316715542521994,150,0.4398826979472141,5.743796858006126,8.122955416108235,0.8591797440387041,281.36441846620863,0.8271171836219434,0.4398826979472141,0.8064516129032258,20.161290322580644,3.1750031750047625,0.16556291390728478,0.1378299120234604,0.16556291390728478,0.07947019867549669,0.2450331125827815,0.03409090909090909,0.056818181818181816,0.045454545454545456,0.06818181818181818,5.0,0.3225806451612903,0.8064516129032258,21,1,12,0,6,5,26,13,3,3,2,0,0,0,0,0,0,AAl_14_2.txt
4.416666666666667,10,0,4,3,2,12,291,8.25,24.25,24,19,5,9,16,18,18,2,5,20.818181818181817,26.363636363636363,22.127951593860683,28.039817001180637,0.44673539518900346,0.046153846153846156,0.0,0.0,0.0,0.7250859106529209,0.10309278350515463,0.003436426116838488,0.16838487972508598,112,0.3848797250859107,4.642549364822198,6.565556275718151,0.8316992790801363,142.083290087389,0.8125049123283283,0.3848797250859107,0.6363636363636364,8.909090909090908,2.1105794120443453,0.1076923076923077,0.14776632302405499,0.1076923076923077,0.08461538461538462,0.19230769230769232,0.04477611940298507,0.05970149253731343,0.029850746268656716,0.07462686567164178,3.0,0.45454545454545453,0.9090909090909091,12,0,5,0,6,4,13,3,0,1,2,0,0,0,0,0,0,AAl_15_2.txt
3.5714285714285716,7,0,4,2,4,14,314,5,22.428571428571427,31,22,9,7,12,10,18,0,5,21.615384615384617,26.46153846153846,23.14342046842047,28.20193353654892,0.4140127388535032,0.05384615384615385,0.03571428571428571,0.1336306209562122,0.03571428571428571,0.7484076433121019,0.08598726114649681,0.009554140127388535,0.15605095541401282,104,0.33121019108280253,4.150051799231635,5.869059539024244,0.8078054345084363,100.13098182546075,0.7900555631116158,0.33121019108280253,0.5357142857142857,8.035714285714286,2.004459314343183,0.11538461538461539,0.07643312101910828,0.13076923076923078,0.06923076923076923,0.2,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,2.25,0.32142857142857145,0.8571428571428571,18,1,6,0,1,9,16,6,0,7,3,0,3,0,0,0,0,AAl_16_2.txt
4.8125,11,0,5,8,2,16,389,6,24.3125,40,27,13,9,33,12,26,0,7,21.066666666666666,27.266666666666666,23.3043857993858,29.707836607836608,0.42930591259640105,0.07784431137724551,0.0,0.0,0.0,0.7532133676092545,0.12853470437017994,0.017994858611825194,0.10025706940874046,151,0.38817480719794345,5.413612282334664,7.656003911107247,0.8413202118596536,223.52466463691462,0.8156348446484449,0.38817480719794345,0.8148148148148148,17.925925925925927,2.9938207967349952,0.1317365269461078,0.15167095115681234,0.1377245508982036,0.041916167664670656,0.17964071856287425,0.015625,0.15625,0.046875,0.078125,2.5,0.3333333333333333,1.5185185185185186,26,0,15,0,2,7,17,20,5,2,1,0,0,0,0,0,0,AAl_17_2.txt
5.214285714285714,10,3,3,3,4,14,317,6.357142857142857,22.642857142857142,30,24,6,5,21,18,21,2,2,16.23076923076923,22.692307692307693,18.84007765738535,25.63446724215955,0.45425867507886436,0.10416666666666667,0.058823529411764705,0.24253562503633297,0.11764705882352941,0.7255520504731862,0.1167192429022082,0.031545741324921134,0.12618296529968442,145,0.45741324921135645,5.758685663224147,8.144011366375091,0.8641810431626623,201.147880936401,0.8294180627555924,0.45741324921135645,0.7647058823529411,19.88235294117647,3.1529631254723287,0.18055555555555555,0.138801261829653,0.1597222222222222,0.09027777777777778,0.25,0.03896103896103896,0.14285714285714285,0.06493506493506493,0.06493506493506493,3.5,0.17647058823529413,0.7941176470588235,22,4,6,0,5,7,17,17,3,7,1,0,0,2,0,0,0,AAl_18_2.txt
5.25,10,3,4,5,7,12,294,4.75,24.5,31,19,12,12,12,16,19,2,0,21.272727272727273,27.0,21.733658008658008,28.89140430276794,0.47278911564625853,0.1510791366906475,0.12903225806451613,0.508000508000762,0.5161290322580645,0.7278911564625851,0.14965986394557823,0.023809523809523808,0.09863945578231281,136,0.46258503401360546,5.608545472127793,7.931681071869338,0.8643592747597502,204.90368491396845,0.8317135855429131,0.46258503401360546,0.7419354838709677,17.06451612903226,2.9210029210043813,0.16546762589928057,0.1564625850340136,0.15827338129496402,0.06474820143884892,0.22302158273381295,0.06493506493506493,0.1038961038961039,0.09090909090909091,0.05194805194805195,6.5,0.41935483870967744,0.6774193548387096,9,6,15,0,6,3,15,0,0,5,4,0,0,1,0,0,0,AAl_19_2.txt
4.166666666666667,7,0,1,0,6,18,337,5.111111111111111,18.72222222222222,30,23,7,11,24,12,33,1,0,15.470588235294118,20.352941176470587,16.66810439176356,21.40290416043011,0.49554896142433236,0.12574850299401197,0.0625,0.25,0.125,0.712166172106825,0.1572700296735905,0.02967359050445104,0.10089020771513346,159,0.47181008902077154,6.124451165382196,8.661281900175208,0.8709333291086538,267.9736654303635,0.8415628441543875,0.47181008902077154,0.875,24.5,3.5,0.16766467065868262,0.16913946587537093,0.1497005988023952,0.08383233532934131,0.2335329341317365,0.044444444444444446,0.12222222222222222,0.1,0.044444444444444446,3.25,0.25,0.78125,18,1,9,0,8,1,15,4,1,4,2,0,0,4,0,0,0,AAl_1_2.txt
4.076923076923077,11,0,2,1,8,13,269,7.153846153846154,20.692307692307693,29,18,11,3,11,13,12,2,0,20.833333333333332,26.333333333333332,20.845042688792688,25.64255351130351,0.49070631970260226,0.11363636363636363,0.06666666666666667,0.2581988897471611,0.13333333333333333,0.6505576208178439,0.16728624535315986,0.03717472118959108,0.14498141263940523,134,0.49814126394052044,5.77715022169364,8.170124195385878,0.8754410134199769,180.9138353182648,0.8585858990651825,0.49814126394052044,0.8,19.2,3.0983866769659336,0.18181818181818182,0.13382899628252787,0.17424242424242425,0.07575757575757576,0.25,0.04285714285714286,0.11428571428571428,0.04285714285714286,0.04285714285714286,5.0,0.3333333333333333,0.7333333333333333,16,2,8,0,3,8,23,4,0,0,1,1,1,0,0,0,0,AAl_20_2.txt
