"name","num_of_errors","num_coord","num_poss","num_tu","num_part_noun","num_noun_inf","pos_sim_nei","lemma_sim_nei","pos_sim_all","lemma_sim_all"
"ESha_48_2.txt",1,5,18,22,1,10,17.7333333333333,23.4,19.1913586413586,25.1716346616347
"ESha_49_2.txt",0,6,19,25,2,2,15.4666666666667,20.2,15.6502295852296,20.1678379028379
"ESha_5_2.txt",0,8,5,32,1,0,10.125,12.2916666666667,10.99165684124,12.9950383480571
"ESha_50_2.txt",2,5,23,14,6,1,23.3,30.8,20.6207142857143,28.3642063492063
"ESha_51_2.txt",1,3,21,20,3,3,21.8333333333333,28.9166666666667,21.4633808321308,28.6710287397787
"ESha_52_2.txt",1,3,16,22,2,3,15.1428571428571,20.6428571428571,16.1782937300794,21.768727899085
"ESha_53_2.txt",0,10,12,23,0,3,17.5333333333333,21.5333333333333,15.4497804047804,19.9220825470825
"ESha_54_2.txt",0,8,24,14,4,3,21,28.4444444444444,22.4529541446208,30.3157407407407
"ESha_55_2.txt",0,10,11,25,1,1,17.0714285714286,21.9285714285714,16.0454579151008,21.0477298495156
"ESha_56_2.txt",0,14,22,31,0,4,15.7777777777778,21.2222222222222,17.2050374507482,23.1373523535288
"ESha_57_2.txt",0,4,12,17,2,3,21.8,27,21.2562301587302,26.9532142857143
"ESha_58_2.txt",0,8,7,14,1,3,18.6666666666667,24.6666666666667,20.4823502886003,26.7772035834536
"ESha_59_2.txt",1,8,25,14,2,6,24,34.7,24.8081349206349,35.6475793650794
"ESha_6_2.txt",0,4,9,17,1,5,15.2142857142857,21.7142857142857,16.1284649873936,22.3609196359196
"ESha_60_2.txt",1,4,21,18,1,1,15.2727272727273,20.8181818181818,15.6820510297783,21.9726616817526
"ESha_61_2.txt",0,5,17,18,1,6,18.6923076923077,23.6923076923077,21.7973078203847,28.1637260175722
"ESha_62_2.txt",0,15,20,25,3,1,18.2,23.8666666666667,17.3370843970844,23.1471395271395
"ESha_63_2.txt",2,6,16,23,1,4,12.3333333333333,16.3888888888889,13.1135567319391,17.4197998397753
"ESha_64_2.txt",0,5,10,11,0,2,20.0909090909091,24.9090909090909,16.500049193231,21.7362750885478
"ESha_65_2.txt",0,4,12,20,1,4,17.0909090909091,24,18.6125901875902,24.4930473566837
"ESha_66_2.txt",0,1,22,15,0,3,21.1,27.6,24.5163095238095,31.7054761904762
"ESha_67_2.txt",1,4,15,21,0,6,15.25,20.6875,15.9426193598069,20.8291441197691
"ESha_68_2.txt",0,8,18,16,0,2,15.5714285714286,20.7142857142857,14.4930763680764,19.7287307930165
"ESha_69_2.txt",0,2,15,15,0,6,13.2352941176471,17.4705882352941,14.0729484663741,18.7079942356759
"ESha_7_2.txt",0,8,14,28,0,3,18.9166666666667,24.6666666666667,17.4409872534873,22.4666005291005
"ESha_70_2.txt",1,4,20,21,0,4,12.8888888888889,17.5,13.880372940422,18.2740300186379
"ESha_71_2.txt",0,7,25,16,1,6,14.9285714285714,19.5714285714286,14.4024049363335,18.9590457161886
"ESha_8_2.txt",0,1,6,14,0,2,7.45454545454545,10.5454545454545,7.28704906204906,10.4056145874328
"ESha_9_2.txt",0,7,5,22,1,3,13.9,18.6,14.7429365079365,18.7562301587302
"EZa_1_2.txt",0,2,11,24,0,1,12.6086956521739,16.304347826087,11.8918284740939,15.7123767329661
"EZa_10_2.txt",2,14,18,25,2,4,18.3125,24.6875,18.4097922910423,24.3319466991342
"EZa_11_2.txt",0,13,24,41,2,5,13.8529411764706,18.4705882352941,14.5357910772571,18.6160205071361
"EZa_12_2.txt",0,10,21,38,1,0,12.695652173913,16.1739130434783,13.4258456629438,17.2131493520379
"EZa_13_2.txt",0,10,12,26,0,2,15.375,18.6875,16.042532727689,19.9728140782828
"EZa_14_2.txt",0,7,8,15,1,2,16.7272727272727,21.0909090909091,16.7525252525253,21.0741046831956
"EZa_15_2.txt",0,9,9,27,2,1,13,16.25,13.9460720284617,17.9546016285916
"EZa_16_2.txt",0,5,9,16,2,2,18.3636363636364,22.2727272727273,22.2043322838777,27.2103928899383
"EZa_17_2.txt",0,10,9,23,0,5,13.9545454545455,17.0909090909091,13.8695128260425,17.170910337122
"EZa_18_2.txt",0,6,6,12,2,2,22.4444444444444,27.2222222222222,22.2324955908289,27.7709435626102
"EZa_19_2.txt",0,3,17,19,1,4,20.4615384615385,25.4615384615385,19.9664493626032,24.7638637004022
"EZa_2_2.txt",0,5,13,20,1,2,17.3333333333333,21.6666666666667,17.7417726717727,22.5681762681763
"EZa_20_2.txt",0,7,9,16,1,2,12.2142857142857,15.5714285714286,15.9217102342102,19.7110895057324
"EZa_21_2.txt",0,7,7,35,1,5,11.8888888888889,15.6296296296296,11.7855396290925,15.4153979749296
"EZa_22_2.txt",0,6,9,15,0,6,28.8888888888889,35.7777777777778,27.0134479717813,34.5521164021164
"EZa_23_2.txt",0,5,6,25,0,2,15.1111111111111,18.9444444444444,14.797017928513,18.5560710168553
"EZa_24_2.txt",0,16,11,15,0,4,15.3076923076923,19.6923076923077,16.102689831536,21.5833405910329
"EZa_25_2.txt",0,6,8,29,0,2,12.6842105263158,15.2105263157895,14.3066409806857,17.5574502894223
"EZa_26_2.txt",0,8,17,20,2,1,13.5882352941176,18,13.8354084352787,18.474169232344
"EZa_27_2.txt",0,6,10,30,2,1,13.5,16.5555555555556,13.9735677584942,16.9189951796569
"EZa_28_2.txt",0,5,9,25,2,1,11.0588235294118,14.4705882352941,11.0008103680249,13.9530799266093
"EZa_29_2.txt",0,2,15,16,4,3,17.8,24,16.4330952380952,22.7001984126984
"EZa_3_2.txt",2,0,6,28,0,2,19,23.2666666666667,19.1682149332149,23.2327559477559
